"obs_id","study_id","model","prescience_score","confidence","rationale","scored_at","scorer_version","source_pass","elapsed_sec","parse_ok","row_class"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-006","aberdeen-1996-tandem-vision-21st-century-electronic-business","sonar-reasoning-pro","2","3","In the mid‑1990s, some large enterprises did spend mid‑six figures on first‑generation custom web applications, but this was not a durable norm for the “average” corporate website and quickly became atypical outside complex e‑commerce or transactional systems. As open‑source stacks (LAMP), application servers (ASP, J2EE, ASP.NET), and content management systems (e.g., Drupal, WordPress) spread in the 2000s, and later SaaS platforms (e.g., Squarespace, Wix, Shopify) matured, the custom coding cost for a typical corporate marketing or informational site dropped to the tens of thousands of dollars or less. By 2010–2020, six‑figure custom coding budgets were concentrated in specialized, high‑complexity digital products, not in an average corporate web presence, so the implied baseline economics did not hold over time.","2026-06-14T23:51:01Z","pass_c_sonar_v6","pass_c_sonar_v1","8.55","true","scored"
"dell-ars-wp-2-72fd7f-OBS-019","dell-ars-wp-2-72fd7f","sonar-reasoning-pro","0","3","This is a point-in-time cost estimate for a specific 2003 service, not a forward-looking prediction about future pricing or industry structure. Subsequent e-waste and IT asset disposition pricing has varied widely by device type, geography, and provider business model, with no well-documented, stable industry norm that would confirm or refute $25–$50 per device as an enduring pattern. Because it is effectively a historical price quote rather than a forecast, its prescience relative to 2010–2026 cannot be meaningfully assessed.","2026-06-14T23:51:07Z","pass_c_sonar_v6","pass_c_sonar_v1","5.01","true","scored"
"midline-storage-white-paper-jun2003-OBS-034","midline-storage-white-paper-jun2003","sonar-reasoning-pro","4","3","From the mid‑2000s onward, ILM-like practices such as tiered storage, hierarchical storage management, and policy-based archiving (e.g., EMC FAST, IBM Easy Tier, NetApp ILM features, and later cloud lifecycle policies like Amazon S3 lifecycle to Glacier) were widely adopted specifically to move cold data to cheaper media and right-size performance to workload needs, yielding significant per‑GB cost reductions and better performance-to-need alignment. These same policy-driven lifecycle tools reduced day‑to‑day storage administration effort and enabled scaling to petabyte and then exabyte environments with more flexible use of flash, disk, and cloud object tiers, even though the original “ILM” buzzword faded and many organizations still struggled with data growth and governance. The claim slightly overstates how universally and cleanly ILM was executed in practice, but where implemented effectively the predicted cost, performance, and scalability benefits were largely realized.","2026-06-14T23:51:15Z","pass_c_sonar_v6","pass_c_sonar_v1","7.88","true","scored"
"vulnerability-assessment-empowering-is-754d9a-OBS-022","vulnerability-assessment-empowering-is-754d9a","sonar-reasoning-pro","3","3","Internet Security Systems (ISS) was indeed acquired by IBM in 2006 for roughly $1.3–$1.36 billion, reflecting that it was a prominent security vendor at the time across IDS/IPS, managed security, and vulnerability assessment. However, from about 2010 onward, long‑term market leadership in vulnerability management shifted toward specialists such as Qualys, Rapid7, and Tenable, and later to cloud‑centric platforms like Wiz and other exposure‑management players, while the legacy ISS vulnerability tools under IBM faded from the leadership conversation. Thus, the acquisition accurately captured ISS’s then-strong position but did not translate into sustained, widely-recognized market leadership in vulnerability assessment over the following decade-plus.","2026-06-14T23:51:24Z","pass_c_sonar_v6","pass_c_sonar_v1","8.41","true","scored"
"psk-misc-speech-agendas-5965a3-OBS-013","psk-misc-speech-agendas-5965a3","sonar-reasoning-pro","4","3","Treating the Internet in 1996 as both a major business opportunity and a source of legitimate fear and risk aligns well with what followed: the late-1990s dot-com boom, massive investments in online business models, and then the 2000–2002 crash demonstrated both upside and fragility. Over the 2000s and 2010s, e-commerce, online advertising, and cloud services became core to the global economy, while cybersecurity breaches, fraud, privacy concerns, and regulatory backlash (e.g., data protection and antitrust actions) validated the early emphasis on risk. The claim is somewhat high-level, but its dual-opportunity-and-risk framing proved directionally accurate over the next three decades.","2026-06-14T23:51:31Z","pass_c_sonar_v6","pass_c_sonar_v1","6.99","true","scored"
"aberdeen-1996-evaluating-system36-migration-strategies-OBS-019","aberdeen-1996-evaluating-system36-migration-strategies","sonar-reasoning-pro","2","3","AS/400 was indeed a large, well-supported IBM division in the late 1990s and survives as IBM i, but its relative market influence declined as most new business workloads and legacy migrations shifted to x86 PC server/LAN architectures and later to virtualized and cloud environments. By the 2000s, Windows NT/2000/2003 Server, SQL Server, and Unix/Linux on commodity hardware were backed by major vendors (Microsoft, HP, Dell, IBM itself) and global systems integrators with formal SLAs, making PC-LAN ecosystems highly accountable rather than ‘unacceptable.’ Advanced/36 proved to be a short-lived transitional environment, while PC-LAN architectures became the dominant and broadly supported platform for midmarket and enterprise computing, contradicting the long-term judgment implied by the framework.","2026-06-14T23:51:41Z","pass_c_sonar_v6","pass_c_sonar_v1","9.85","true","scored"
"aberdeen-1997-as400-nt-server-ibm-microsoft-working-together-OBS-006","aberdeen-1997-as400-nt-server-ibm-microsoft-working-together","sonar-reasoning-pro","3","2","Through the late 1990s and 2000s, Windows NT/2000/2003 on AS/400-based platforms (e.g., Integrated Netfinity Server / Integrated xSeries Server) remained a separately managed Intel environment, even when physically inside the AS/400 chassis, and it never shared the native OS/400/i5/OS operator console the way LAN Server/400—an OS/400-resident product—did. IBM instead pursued tighter Windows interoperability at the network and services layer (AS/400 NetServer in V4R2, Client Access/iSeries Access/IBM i Access), while Windows servers continued to be administered via their own consoles or remote desktop tools.[8] The claim is therefore technically accurate for its time and the basic separation persisted, but it is more a narrow point-in-time architectural observation than a forward-looking predictive insight.","2026-06-14T23:52:07Z","pass_c_sonar_v6","pass_c_sonar_v1","25.42","true","scored"
"intel-infiband-wp--edit-psk-5-22f-a2c551-OBS-019","intel-infiband-wp--edit-psk-5-22f-a2c551","sonar-reasoning-pro","3","3","InfiniBand did become an important **server-to-server** interconnect and is also used as a **server-to-storage** fabric in HPC and some data center environments, matching two parts of the claim, albeit in a relatively specialized rather than universal role.[2][4][8] However, the idea that 2004 would broadly usher in **TCP offload** as a major deployment pattern did not pan out: full TCP Offload Engines (TOE) saw limited, niche adoption due to complexity and OS/network stack issues, and the industry instead moved toward RDMA (including InfiniBand’s own transports and later RoCE/iWARP over Ethernet) rather than widespread TCP offload in mainstream data centers. Consequently, the directional use-cases were partly right but the timing and breadth—especially for TCP offload—were overstated.","2026-06-14T23:52:17Z","pass_c_sonar_v6","pass_c_sonar_v1","9.89","true","scored"
"dell-ars-wp-2-72fd7f-OBS-021","dell-ars-wp-2-72fd7f","sonar-reasoning-pro","0","2","The statement ""$25 to $67 per device"" is a narrow, context-free quantitative benchmark that describes pricing at a point in time rather than a forward-looking prediction about future industry direction or economics. Dell’s Asset Recovery Services continued to evolve in scope (adding standardized data sanitization, ESG reporting, and multi-vendor takeback) and pricing became highly variable by configuration, condition, and service bundle, rather than converging on any enduring per-device range.[1][2][3] Because the claim neither specifies what aspect of cost/value it refers to nor asserts how it would behave over time, there is no meaningful way to compare it against post-2003 industry outcomes for prescience.","2026-06-14T23:52:22Z","pass_c_sonar_v6","pass_c_sonar_v1","4.72","true","scored"
"aberdeen-1995-commercial-messaging-OBS-010","aberdeen-1995-commercial-messaging","sonar-reasoning-pro","0","3","The claim omits the subject (which technology, vendor, or platform ""will not provide Commercial Messaging capabilities""), so it is impossible to map it to concrete historical outcomes. Without knowing what specific product or architecture Aberdeen was assessing, there is no reliable way to compare the statement against how messaging capabilities actually evolved from the mid-1990s through the 2000s and 2010s. Given this ambiguity, the prescience of the observation cannot be meaningfully scored.","2026-06-14T23:52:26Z","pass_c_sonar_v6","pass_c_sonar_v1","3.40","true","scored"
