"tech_id","study_id"
"everrun","1997-marathon's-endurance-4000--imp-psk-f83368"
"exchange-server","1997-microsoft-nt-scalability-day--the-e-6460e2"
"executive-briefing-paper","aberdeen-training-book-day-3-03cfc1"
"expert-witness-method","andersen-report-cover-letter-to-weber-4-4d17ee"
"fast-ethernet","aberdeen-1995-3com-lanplex-2500"
"fast-ethernet","networ~1-96462b"
"fast-ethernet-100basetx","aberdeen-1995-3com-lanplex-2500"
"fault-tolerant-architecture","adl-public-safety-911-cad-systems-1973-1979-b8a001"
"fault-tolerant-architecture","boston-globe-stratus-xa2000-launch-1987--218ffd"
"fault-tolerant-architecture","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987"
"fault-tolerant-computers","testahur95-330c0c"
"fault-tolerant-computing","boston-globe-mit-enterprise-forum-kastne-2a3462"
"fault-tolerant-computing","businessweek-stratus-launch-fail-safe-ba-82c028"
"fault-tolerant-computing","volume-1-about-the-author"
"fault-tolerant-computing","volume-1-appendix-career-timeline"
"fault-tolerant-computing","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987"
"fault-tolerant-computing","volume-1-epilogue-argument-with-reality"
"fault-tolerant-computing","volume-1-introduction-physics-of-the-machine"
"fault-tolerant-computing-market","computerworld-fault-tolerant-market-1987-fc3dca"
"fault-tolerant-ht-computing","marathon-technologies-demonstrates-99-99-99a38e"
"fault-tolerant-servers","2026-kastner-core-arguments-framework-0b0c6b"
"fault-tolerant-servers","2026-kastner-prescience-methodology-demo-0cdf48"
"fax","standr~1-e09ed6"
"fc-disk-drive","20-maxline-mtbf-analysis-4d9111"
"fc-scsi-disk","computerworld-ilm-article-15f604"
"fddi","aberdeen-1995-3com-lanplex-2500"
"fddi","nti-12-client-server-goals-1993-15a519"
"fddi","sequent-sap-sequen~1-7f70e4"
"federated-database","aberdeen-eii-2003-ea3f1a"
"federated-identity","aberdeen-ra-secure-soa-benchmark-2006-605d67"
"fibre-channel","04-mid-line-storage-v2-whitepaper-7db9bc"
"fibre-channel","2004-05dell-storage-profile-editpk-05170-3c00b1"
"fibre-channel","infiniband-data-center-wp-2002"
"fibre-channel","intel-infiband-wp--edit-psk-5-22f-a2c551"
"fibre-channel","maxtor-survey-report-5-20c-0f458e"
"fibre-channel","midline-storage-white-paper-jun2003"
"fibre-channel","state-street-ramp-interview-for-maxtor-p-fa94f8"
"fibre-channel","storag~1-262bc7"
"fibre-channel","timex-ramp-interview-for-maxtor-project-8c1b71"
"fibre-channel-disk","mid-line-storage-white-paper-06-13-03-3-7a2c62"
"fiduciary-responsibility-it","pc-replacements-lawyers-auditors-and-com-ce8ebb"
"field-sales-education","hp-compaq-blackmore-7-7f30a3"
"financial-services-portals","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001"
"fire-suppression","safeway-damages-report-draft-b502f4"
"firewall","securi~1-3e7ced"
"firewall-technology","aberdeen-1996-iss-internet-security-systems"
"fixed-content-storage","01-difranco-report-on-aberdeen-group-res-444a19"
"fixed-content-storage","05-idc-sata-report-0872b8"
"flash-chipsets","sars-wirft-schatten-uber-elektronische-b-bf33b6"
"flat-panel-display","dct-personal-it-practice-launch-2001"
"flat-panel-monitor","dct-why-aberdeen-follows-pc-deals-2002"
"flat-rate-data-plan","dct-webinar-nov-2002"
"flexifinancials","aberdeen-1996-flexiinternational-software-financial-acumen-technology"
"forte-cade","aberdeen-1995-commercial-messaging"
"fortran","adl-commercial-engagements-kastner-1972-1979-b8b001"
"fortran","volume-1-appendix-career-timeline"
"fortran","volume-1-ch01-waiting-for-automation-1960-1969"
"fortran","volume-1-ch10-the-long-view-1966-2026"
"frad","aberdeen-1996-frame-relay-access-devices"
"frame-relay","1998-network-integration-services-report-f75108"
"frame-relay","aberdeen-1996-frame-relay-access-devices"
"frame-relay","aberdeen-1996-vpns-business-mfs-success-strategy"
"frame-relay","goremote-profile-5-2a-8fa814"
"frame-relay","manage~1-b299e4"
"frame-relay","teleco~1-c01702"
"frame-relay-network","telephony-post911-conferencing-psk-2001--0bf283"
"fsb-533mhz","dct-intel-processor-prices-2003-01"
"fsiop","aberdeen-1996-ibm-as400-vs-microsoft-nt-server"
"ft-systems-1986-forecast","cbn-bochner-stratus-oem-strategy-1982-06-245fd5"
"ft-systems-1986-forecast","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987"
"functional-testing-soa","ra-soa-2007-97c147"
"fusion-numa-technology","aberdeen-1996-computer-telephony-integration"
"fx32","aberdeen-1996-digital-leading-nt-across-enterprise-charge"
"g5-cpu-3ghz-target","power-macs-won-t-hit-3ghz-this-year-anal-73ad0f"
"gaap-accounting","casale-evp-4-9bd4e6"
"gain-survey","topic-iia-pc-management-best-practices-2003-10"
"gallium-arsenide","topic-semiconductor-practice-definition-2002"
"gateway-450","dct-traveling-with-centrino-2003-05"
"gateway-450-notebook","review-gateway-notebook-with-intel-centr-985a73"
"gateway-901-family-room","usatoday-reuters-small-pcs-form-factor-2-5ffca5"
"gateway-profile-4-xl","dct-kastner-wish-list-2002-12"
"gaudi-ai","2026-kastner-intel-longitudinal-776f7e"
"geac-system21","top-iseries-isvs-2002-2e8695"
"generative-ai","volume-1-ch10-the-long-view-1966-2026"
"geotargeting","mirror-image-profile-v2-050404-97e2a6"
"gigabit-ethernet","intel-ia2004-pk4-kc-edits-de9c37"
"gigabit-ethernet","networ~1-96462b"
"gigabit-ethernet","snap-appliances-snapshot-10-15pk-f183fe"
"gigahertz-equivalency","2002-amd-s-gigahertz-equiva-nexperienced-buyers-accept--6f6050"
"gigaplane-bus","aberdeen-1996-sun-microsystems-decision-warehouse"
"ginni-rometty","2026-kastner-ibm-longitudinal"
"gis","utilit~1-0596b5"
"gis-utilities","utilities-transformed-it-696ffb"
"global-file-system","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb"
"global-it-supply-chain","respiratory-illness-could-restrict-i.t.--c3c523"
"global-it-supply-chain","sars-high-tech-monday-update-monday-apri-ac0cb5"
"global-it-supply-chain","sars-puts-an-end-to-business-as-usual-in-6b0471"
"global-it-supply-chain","sars-wirft-schatten-uber-elektronische-b-bf33b6"
"google-picasa","google-profiles-pskastner-personal-2009-61fc2d"
"google-picasa","washington-times-kellner-google-chrome-o-02e6a9"
"google-profiles","google-profiles-pskastner-personal-2009-61fc2d"
"goremote-mobileoffice","goremote-profile-5-2a-8fa814"
"goremote-tier-one","goremote-profile-5-2a-8fa814"
"goremote-tsp","goremote-profile-5-2a-8fa814"
"gps-navigation","dct-sony-personal-electronic-vision-2002"
"gpt-3","2026-kastner-enterprise-ai-arc"
"gpt-4","2026-kastner-enterprise-ai-arc"
"gpt-series","volume-1-ch10-the-long-view-1966-2026"
"graphics-processor-unit","2003-sars-electronics-supply-chain-ec0375"
"grid-computing","2003-dell-and-oracle-boldly-predict-the-demise-of-big-i-073fba"
"grid-computing","enterprise-integration-perspective-2-cb6165"
"grid-computing","enterprise-integration-perspective-d21c1b"
"groupware","1997-commercial-risc-unix-1996-mvp-711569"
"groupware","1997-data-mining-buying-guide-71e463"
"groupware","1998-pc-impact-and-metadata-e2a169"
"groupware","soa-aon-webinar-022206a-125e6b"
"gsr-12000","1997-cisco-s-core-products-business-inte-bd8697"
"guardian-os-snap","snap-appliance-launches-new-release-of-i-373ab7"
"guardianos","snap-appliance-snapshot-2003"
"guardianos","snap-appliances-snapshot-10-15pk-f183fe"
"gui","nti-3-pc-and-ws-1993-17d49b"
"gui-builders","nti-5-development-toolsets-0e71c5"
"gupta-centura","aberdeen-1996-moving-effectively-next-gen-client-server"
"hacmp","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications"
"hacmp","aberdeen-1996-ibm-aix-4-not-your-fathers-325"
"handspring-treo","palm-pre-199-really-299-cloudave-a0a25f"
"hardware-aes-encryption","intel-2010-vpro-daily-globe-42697e"
"hardware-fault-tolerance","stratus-corporate-overview-1982-11-a7e367"
"hardware-fault-tolerance","stratus-fault-tolerant-revolution-ad-198-797e0e"
"hardware-fault-tolerance","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987"
"hardware-hawker","17-maxtor-tool-decision-components-d9c2fb"
"hardware-hawker","18-maxtor-strategy-event-template-faeb40"
"hardware-video-encoder","dct-microsoft-media-center-rollout-2002-08"
"hasp","volume-1-ch01-waiting-for-automation-1960-1969"
"hd-dvd-format","future-of-dvd-forum-panel-2003-taylor-61b198"
"hdd-7200rpm","dct-why-aberdeen-follows-pc-deals-2002"
"hds-9980v","13-hh-time-compression-downtime-strategy-4e50c9"
"hds-9980v","14-formulas-disaster-scenario-c2f0b4"
"hdtv","dct-oct.-4-hot-topic-b61c0d"
"heartbeat-failover","ft-mitfor~1-a56a9d"
"help-desk-software","1997-automating-and-managing-internal-op-e69e64"
"help-desk-software","1998-cis-report-customer-interaction-software-631068"
"help-desk-software","2001-ca-s-it-resource-management-solutions-p-ing-it-ope-0855b8"
"helpdesk-software","cispra~1-23a333"
"heterogeneous-environment","ra-enterprise-apps-312ba4"
"heterogeneous-platform-integration","1998-enterprise-application-integration-advanced-techno-71496c"
"hierarchical-database","kaiser-permanente-ramp-interview-for-max-8e4033"
"hierarchical-database","volume-1-ch07-founding-aberdeen-1988-1997"
"hierarchical-storage","storag~1-262bc7"
"high-availability","hp-compaq-kastner-insight1-a5a4e0"
"high-tech-stock-analysis","casale-evp-7-215359"
"himalaya-nonstop","aberdeen-1996-tandem-vision-21st-century-electronic-business"
"hipaa","dell-ars-wp-2-72fd7f"
"hipaa-compliance-systems","kaiser-permanente-ramp-interview-for-max-8e4033"
"home-area-network","iha-full-report---draft-jul-28-41de81"
"home-automation","dct-segment-priorities-matrix-2003"
"home-gateway","2002-cable-and-telco-companies-battle-for-home-internet-2baa0b"
"home-gateway","dct-dceit-practice-v6-2002"
"home-gateway","dct-sony-personal-electronic-vision-2002"
"home-media-server","dct-webinar-announcement-2002-11"
"home-network","dct-personal-it-practice-launch-2001"
"home-networking","2002-cable-and-telco-companies-battle-for-home-internet-2baa0b"
"home-networking","dct-supplier-list-2002"
"home-networking","dct-webinar-announcement-2002-11"
"home-pna-2","dct-dceit-practice-v6-2002"
"home-wireless-network-2002","charlotte-observer-shain-back-to-school--4ec261"
"honeywell-2000","adl-commercial-engagements-kastner-1972-1979-b8b001"
"honeywell-2000","volume-1-ch03-physics-of-consulting-1972-1979"
"honeywell-series-6000","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001"
"horizon-banking","top-iseries-isvs-2002-2e8695"
"hosted-apps","dell-services-kastner-051904-4-87b363"
"hosting-services-market","08011974-195886"
"hot-plug-board-replacement","mini-micro-stratus-32-arch-freiburghouse-6dc03e"
"hot-pluggable-storage","ncr-3000-cabinet-engineering-diagram-199-fa564f"
"hotspot-infrastructure","intel-centrino-pk-8ecf9a"
"hp-2100","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001"
"hp-3000","1992-tpc-benchmarks-vp-745fa1"
"hp-3000","1992-tpc-benchmarks-vp-ed0e0d"
"hp-3000","2002-webex--taking-conferencing-to-the-summit-05f195"
"hp-3000","aberdeen-1996-hp-3000-increasing-customers-successes"
"hp-3000","hptpc92-2fd423"
"hp-3000","kastner-ie-v-andersen-expert-report-3de98a"
"hp-3000","psk-litigation-b452e6"
"hp-3000-68","stratus-computer-is-down-ad-reprints-c19-903ebf"
"hp-9000","1992-tpc-benchmarks-vp-ed0e0d"
"hp-9000","aberdeen-1996-hp-3000-increasing-customers-successes"
"hp-9000","aberdeen-1996-hp-9000-enterprise-server-64bit-pa8000"
"hp-9000","aberdeen-1996-risc-unix-market"
"hp-9000","ibm-rs6000-midran~1-88f049"
"hp-9000","jungle-6-7af8b7"
"hp-9000-957lx","aberdeen-dops-tpc-1992-deck-bbe78e"
"hp-9000-series-800","1993-hercules-sap-28344a"
"hp-adaptive-enterprise","hp-analyst-phone-call-6-204870"
"hp-allbase-rdbms","hptpc92-2fd423"
"hp-bladeservers","infoworld-dell-sharpens-blade-attack-nee-f9cb9c"
"hp-c315","dct-hp-camera-lab-report-2001-09"
"hp-c315-camera","copy-of-hp-camera-lab-journal-prod-c103f6"
"hp-ccm","hp-smart-contact-b3c359"
"hp-compaq-merger","wsj-mcwilliams-private-label-pcs-2002-05-bdab0a"
"hp-compaq-merger-2002","sia-compaq-vows-support-himalaya-post-hp-21421a"
"hp-enterprise-switch","aberdeen-1996-hp-enterprise-parallel-server-scalable-performance"
"hp-eps","aberdeen-1996-hp-enterprise-parallel-server-scalable-performance"
"hp-intel-architecture","aberdeen-1996-risc-unix-market"
"hp-intel-merced","aberdeen-1996-hp-3000-increasing-customers-successes"
"hp-intel-merced","aberdeen-1996-hp-9000-enterprise-server-64bit-pa8000"
"hp-media-center","dct-webinar-nov-2002"
"hp-mpe-ix","hptpc92-2fd423"
"hp-netserver-lx-pro","sap-r-3-on-wintel-servers-712986"
"hp-nnm","powerful-network-management-4cb125"
"hp-openmail","aberdeen-1995-commercial-messaging"
"hp-openview","1997-ca-s-unicenter-tng-framework-pk-apr-50d15f"
"hp-openview","aberdeen-1996-hp-networking-vision-workgroups"
"hp-openview","aberdeen-1996-hp-praesidium-family"
"hp-openview","aberdeen-1996-hp-vectra-xw-personal-workstation"
"hp-openview","aberdeen-1996-ibm-tivoli"
"hp-openview","aberdeen-1997-hp-andover-working-group"
"hp-openview","hp-can-boost-soa-offerings-with-acquisit-48e07e"
"hp-openview","hp-mercury-soa-2006-pdf-80785e"
"hp-openview","system~1-36ba8c"
"hp-pa8000","aberdeen-1996-hp-enterprise-parallel-server-scalable-performance"
"hp-photo-transfer","dct-hp-camera-lab-report-2001-09"
"hp-photo-transfer-software","copy-of-hp-camera-lab-journal-prod-c103f6"
"hp-praesidium","aberdeen-1996-hp-praesidium-family"
"hp-scanjet-5500c","dct-kastner-wish-list-2002-12"
"hp-smart-contact","hp-smart-contact-b3c359"
"hp-storageworks","2001-hp-cpq-merger-collection-edbca1"
"hp-superdome","2001-hp-cpq-merger-collection-edbca1"
"hp-superdome","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa"
"hp-ux","1993-hercules-sap-28344a"
"hp-ux","aberdeen-1996-hp-9000-enterprise-server-64bit-pa8000"
"hp-ux","nti-4-nextgen-os-timing-1993-a45049"
"hp-ux","tpcbench92-139998"
"hp-ux-10","aberdeen-1996-risc-unix-market"
"hp-vectra-xw","aberdeen-1996-hp-vectra-xw-personal-workstation"
"hp-visualize","aberdeen-1996-hp-vectra-xw-personal-workstation"
"hpsn","aberdeen-1995-3com-lanplex-2500"
"html","aberdeen-1996-iq-software-www-reporting"
"html","aberdeen-1996-web-warehouses-dss-for-masses"
"html5","maxtor-flash-demo-2003"
"http","aberdeen-1996-open-market-web-based-commerce"
"hybrid-onshore-offshore","2006-unisyswipro-rs-3747-a7e31e"
"hyper-threading","dct-weekly-2002-11-14-p4-ht"
"hyper-threading","dct-weekly-2002-11-17"
"hyper-threading","dct-weekly-2003-04-13"
"hyper-threading","dct-weekly-2003-04-20"
"hyper-threading","dct-weekly-2003-05-11"
"hyper-threading","dct-weekly-2003-05-18"
"hyper-threading","dct-weekly-2003-07-06"
"hyper-threading","dct-weekly-2003-07-13"
"hyperthreading","dct-intel-processor-prices-2003-01"
"hyperthreading","intel-longlivedualcore-revised-5-fa8298"
"hypertransport","2006-amd-ati-acquisition-cf19ff"
"i2-rhythm","erpv2p~1-b15573"
"ia-64","1999pr~2-cd0049"
"ia-64","workst~1-d22401"
"ia-64-itanium","2026-kastner-intel-longitudinal-776f7e"
"ia-64-merced","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08"
"ia-architecture","2010-intel-ia-continuum-wp-1-2-fc5653"
"ia-architecture","intel-ia2004-pk4-kc-edits-de9c37"
"ia32-execution-layer","intelitaniummfewp1[1]-773ea2"
"ia64-itanium","intel-dss99-42b2bc"
"ia64-x86-emulation","cnet-shankland-ibm-itanium-x450-2003-c91608"
"ibm","2026-kastner-ibm-longitudinal"
"ibm-1400-series","computer-dating-1960s-businessinsider-gr-2b9490"
"ibm-1401","volume-1-ch01-waiting-for-automation-1960-1969"
"ibm-2311-disk","volume-1-ch01-waiting-for-automation-1960-1969"
"ibm-3090","2026-kastner-ibm-longitudinal"
"ibm-3090","psk-niopubs-3d103b"
"ibm-3090","volume-1-appendix-career-timeline"
"ibm-3090","volume-1-ch06-dec-mainframes-last-stand-1987-1988"
"ibm-3584-tape-library","inovant-ramp-interview-for-maxtor-projec-e7f75d"
"ibm-360","on-computers-tips-40th-anniversary-of-th-ee9cc5"
"ibm-360","phi-legacy-in-wang-labs-runaway-horse-1995-b8e001"
"ibm-360","volume-1-appendix-career-timeline"
"ibm-360","volume-1-ch01-waiting-for-automation-1960-1969"
"ibm-360","volume-1-ch02-physics-of-the-machine-1969-1972"
"ibm-360-65","adl-commercial-engagements-kastner-1972-1979-b8b001"
"ibm-360-65","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001"
"ibm-360-65","volume-1-about-the-author"
"ibm-360-65","volume-1-appendix-career-timeline"
"ibm-360-65","volume-1-ch01-waiting-for-automation-1960-1969"
"ibm-360-65","volume-1-ch02-physics-of-the-machine-1969-1972"
"ibm-360-65","volume-1-epilogue-argument-with-reality"
"ibm-360-67","volume-1-ch01-waiting-for-automation-1960-1969"
"ibm-360-model-20","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001"
"ibm-370","adl-public-safety-911-cad-systems-1973-1979-b8a001"
"ibm-370-135","adl-commercial-engagements-kastner-1972-1979-b8b001"
"ibm-370-158","adl-commercial-engagements-kastner-1972-1979-b8b001"
"ibm-4300","management-skills-learned-1969-3e75d0"
"ibm-4300","volume-1-ch03-physics-of-consulting-1972-1979"
"ibm-4300","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987"
"ibm-4381","stratus-computer-is-down-ad-reprints-c19-903ebf"
"ibm-7094","volume-1-ch01-waiting-for-automation-1960-1969"
"ibm-ad-cycle","aberdeen-multitrak-headlines-context-kas-f941d1"
"ibm-ad-cycle","nti-9-mainframe-role-1993-77fc40"
"ibm-advanced-36","aberdeen-1996-evaluating-system36-migration-strategies"
"ibm-aix","1993-hercules-sap-28344a"
"ibm-aix","2026-kastner-ibm-longitudinal"
"ibm-as400","2026-kastner-ibm-longitudinal"
"ibm-as400","aberdeen-1996-evaluating-system36-migration-strategies"
"ibm-as400","aberdeen-1997-as400-nt-server-ibm-microsoft-working-together"
"ibm-as400","ie-appendix-jones-wms-memo-2e5d6c"
"ibm-as400","kastner-ie-v-andersen-expert-report-3de98a"
"ibm-as400-d70","aberdeen-dops-tpc-1992-deck-bbe78e"
"ibm-assembler","volume-1-ch01-waiting-for-automation-1960-1969"
"ibm-bcs","2026-kastner-ibm-longitudinal"
"ibm-cics","2026-kastner-ibm-longitudinal"
"ibm-cics","adl-public-safety-911-cad-systems-1973-1979-b8a001"
"ibm-cics","dectp-genspark-research2-4-a09a82"
"ibm-cics","intelitaniummfewp1[1]-773ea2"
"ibm-cornhusker","informationweek-ibm-ms-nt-clusters-1999-8c5b45"
"ibm-db2","10ibmiss-f66945"
"ibm-db2","2026-kastner-ibm-longitudinal"
"ibm-db2","aberdeen-1996-ibm-transformation-business-machines-information-service"
"ibm-db2","debit-credit-ibm-dec-1988-2-2fc147"
"ibm-db2","ibmtpc92-c32789"
"ibm-db2","jungle-1-5-675c58"
