"run_id","source_location","source_path","row_count","obs_count_distinct","studies_covered","prompt_file_path","prompt_file_sha256","prompt_matches_v2_canonical","prompt_scale","prompt_mid_run_edits","model_tag","model_family","temperature","num_predict","think_false_set","top_p","top_k","driver_script_path","driver_script_sha256","driver_version","driver_pre_v2_scale","driver_mid_run_modified","input_manifest_path","input_manifest_sha256","input_payload_shape","input_field_used","run_started_at","run_finished_at","run_duration_sec","run_completed_cleanly","run_abandoned","run_abandon_reason","run_restarted_from_checkpoint","parse_ok_rate","score_dist_neg1","score_dist_0","score_dist_1_to_5","abstention_rate","score_mean","score_out_of_range","confidence_out_of_range","accepted_at_time","commit_sha","pete_review_notes","trust_verdict","dropped_gates","salvage_action","notes"
"mac_working_dir_intelitanium-toc-8308d0_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/intelitanium-toc-8308d0/working","19","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/intelitanium-toc-8308d0/working/bucket_signals.json","09ccade56bff4b6c4ac6c394692d9c52d665babfe9b65ed9df5204d1ddab5dc1","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_ipolicysnapshot-398455_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/ipolicysnapshot-398455/working","5","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/ipolicysnapshot-398455/working/skipped_obs_v3.csv","e46e49cf90e014c5751354f3178ce90e518f154b6087e568f31d10c36427897e","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_it-spending2003toc-be8f60_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/it-spending2003toc-be8f60/working","2","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/it-spending2003toc-be8f60/working/bucket_signals.json","54183cf387e6b6411fb8de7ccf9966581ca2157037b100f7a089bef45a57b3ff","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_itoutsourcingtoc-18f459_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/itoutsourcingtoc-18f459/working","5","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/itoutsourcingtoc-18f459/working/skipped_obs_v3.csv","81929ed9c33eb496585ea18aee9d495fe1e0818ab23cf43037e9acf610a16159","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_itspending-236a9a_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/itspending-236a9a/working","1","1","1","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/itspending-236a9a/working/entity_candidates.csv","ece75aef10bb8fdc17e0b98e223cd659c927062c1f85e19bb398940b9d88e946","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_junenews-fc15cc_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/junenews-fc15cc/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/junenews-fc15cc/working/observation_candidates.csv","0f7193062c0b2590438f35c41039771aefb3bde9748f9c54bc7e5ee797e752dd","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_latisnetworkssnapshot-90caa6_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/latisnetworkssnapshot-90caa6/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/latisnetworkssnapshot-90caa6/working/entity_candidates.csv","0c8254bac1e4fd55277e2e4bdb5a5f3b859e799d8482262dd338482ce7033422","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_leopardsnapshot-032eb0_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/leopardsnapshot-032eb0/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/leopardsnapshot-032eb0/working/skipped_obs_v3.csv","fbc1084a98d34b61a15da0fb5ae6b3379d04eba3a57948fa0214b752fb5f3c7c","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_linuxweb-toc-0a59c7_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/linuxweb-toc-0a59c7/working","4","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/linuxweb-toc-0a59c7/working/bucket_signals.json","3687bfd992effbb55d2dd1a3e9ff51a95210b17c60233c61738b9e07f493821b","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_lovebug-00ded3_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/lovebug-00ded3/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/lovebug-00ded3/working/observation_candidates.csv","373e001b37be3230f31b05867feff809ddd9b5a45920d8054bc0ca7b38ecf037","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_lrmrptwebtoc-1f7efa_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/lrmrptwebtoc-1f7efa/working","10","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/lrmrptwebtoc-1f7efa/working/skipped_obs_v3.csv","ef50249e514af553799ce258f256027d77f8517ae9082c74ed23eda9ceb944bb","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_lrmtechnologytoc-fbce1d_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/lrmtechnologytoc-fbce1d/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/lrmtechnologytoc-fbce1d/working/skipped_obs_v3.csv","d5a14012244998d47eed3414ae779dceb7e211661a7931b29e8b0f27d93ec7d0","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_lumetasnapshot-6233db_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/lumetasnapshot-6233db/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/lumetasnapshot-6233db/working/entity_candidates.csv","64fb33adc22896c00ec296df3fd6b5c2d84ecd27b1dcf9addb79e7eea3dee4c4","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_lurhqsnapshot-f30215_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/lurhqsnapshot-f30215/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/lurhqsnapshot-f30215/working/entity_candidates.csv","0c8254bac1e4fd55277e2e4bdb5a5f3b859e799d8482262dd338482ce7033422","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_m-commerce-20-20toc-2bfda1_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/m-commerce-20-20toc-2bfda1/working","20","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/m-commerce-20-20toc-2bfda1/working/bucket_signals.json","8d73b9e98ac96c6d82a4607ad0ebb14d5923a523f58f64e3d007eccc3b61a9c5","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_ma-e2open-be-2484-31191f_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/ma-e2open-be-2484-31191f/working","2","2","1","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/ma-e2open-be-2484-31191f/working/entity_candidates.csv","518a55f0294634d635772e95fdd266fe0e4d48377b623f9f3ad28146f2024dba","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_ma-oraclebuysprofitlogic-pr-446851_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/ma-oraclebuysprofitlogic-pr-446851/working","2","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/ma-oraclebuysprofitlogic-pr-446851/working/observation_candidates.csv","373e001b37be3230f31b05867feff809ddd9b5a45920d8054bc0ca7b38ecf037","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_ma-procuri-cmsi-tm-642bb1_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/ma-procuri-cmsi-tm-642bb1/working","4","4","1","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/ma-procuri-cmsi-tm-642bb1/working/entity_candidates.csv","03d2368ffece11a905cc6f1d9643104c668b139971f39991b289e110ef88b30a","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_ma-smartops-be-2180-c1877c_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/ma-smartops-be-2180-c1877c/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/ma-smartops-be-2180-c1877c/working/entity_candidates.csv","100757832aa39cfedbef8ed553373fcd4c98e6d9714cc3ca4917c521e3da9aaa","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_manufacturing-researchlicensing-f49444_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/manufacturing-researchlicensing-f49444/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/manufacturing-researchlicensing-f49444/working/entity_candidates.csv","100757832aa39cfedbef8ed553373fcd4c98e6d9714cc3ca4917c521e3da9aaa","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_manufacturing-snapshot-c7bf80_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/manufacturing-snapshot-c7bf80/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/manufacturing-snapshot-c7bf80/working/entity_candidates.csv","e1b9f0898a810036c9fce92e2db598f17cc8090198b2d58bdcdcff6138fec9a1","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_manugisticssnapshot-e05de9_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/manugisticssnapshot-e05de9/working","4","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/manugisticssnapshot-e05de9/working/skipped_obs_v3.csv","e4079707c5ded7b3e485ae95a43b779a143801f0ae8cc80b6b318e9e0558e469","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_maynews-888c65_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/maynews-888c65/working","6","6","1","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/maynews-888c65/working/entity_candidates.csv","b7efd96ef2ed92753141c2f95003a68b6af3c249bcc55f21ea0ba8f1c8433925","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_mazunetworkssnapshot-f9bae1_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/mazunetworkssnapshot-f9bae1/working","2","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/mazunetworkssnapshot-f9bae1/working/skipped_obs_v3.csv","80d0a3f79eb812dfcd6283548d551c943ca9eb5ac888b57ae54233ee06716805","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_mcmwebtoc-09fe7d_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/mcmwebtoc-09fe7d/working","2","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/mcmwebtoc-09fe7d/working/skipped_obs_v3.csv","3f0338d0c1449400c8b1d72352eea85589312e0b01e8d7a70d142427ef168b3b","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_memoir-scratch-pad-464eb7_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/memoir-scratch-pad-464eb7/working","9","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/memoir-scratch-pad-464eb7/working/observation_candidates.csv","2169d1c18fbbd122ce621cbd838c4d5e890bd7f7def9b828e9a2171de4a92061","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_mfg-05-06-manufacturingagenda-080305b-fa62f7_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/mfg-05-06-manufacturingagenda-080305b-fa62f7/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/mfg-05-06-manufacturingagenda-080305b-fa62f7/working/entity_candidates.csv","100757832aa39cfedbef8ed553373fcd4c98e6d9714cc3ca4917c521e3da9aaa","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_mgddelivery2003abridged-267561_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/mgddelivery2003abridged-267561/working","4","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/mgddelivery2003abridged-267561/working/skipped_obs_v3.csv","8d06eebf1e65f73a0639721c9b61fd145ae41c0dc6713cbe3738340abfacd7f1","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_microsoftsnapshot-eec9a2_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/microsoftsnapshot-eec9a2/working","5","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/microsoftsnapshot-eec9a2/working/skipped_obs_v3.csv","7668beb57a65e6815356a7113854ad13474afe2f8eff5c884434fee796124865","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_mid-marketreporttoc-6fc1a9_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/mid-marketreporttoc-6fc1a9/working","9","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/mid-marketreporttoc-6fc1a9/working/skipped_obs_v3.csv","acf2d5d85c90d8b838c8ce6afa4d9f72b07b314fcbcf9731b69d38809fafc4d4","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
