"obs_id","study_id","model","prescience_score","confidence","rationale","scored_at","scorer_version","source_pass","elapsed_sec","parse_ok"
"aberdeen-1996-blyths-ren-architecture-prescription-it-success-OBS-006","aberdeen-1996-blyths-ren-architecture-prescription-it-success","sonar-reasoning-pro","2","3","Enterprise demand for industrial-strength, complex business applications did grow, and cross-platform concerns remained important, but the specific vision of binary-compatible applications spanning Windows, OS/2, and Mac did not materialize at scale. OS/2 effectively exited the mainstream by the early 2000s, classic Mac OS was replaced by Mac OS X with different binaries, and cross-platform enterprise apps moved instead toward web architectures and virtual machines such as Java and later .NET rather than native binary compatibility across desktop OSes. The general need for robust business apps was right, but the technical path and platform set were largely off the mark.","2026-06-14T21:47:07Z","v6","pass_c_sonar_v1","7.34","true"
"2002-802-11a-b-wireless-comes-of-age-6a071d-OBS-002","2002-802-11a-b-wireless-comes-of-age-6a071d","sonar-reasoning-pro","4","3","By the mid- to late-2000s, Wi‑Fi based on the 802.11 family (initially 802.11b/g, later 802.11n) had become standard in laptops, home broadband routers, and enterprise WLAN deployments, making wireless LAN a mainstream access technology rather than a niche option[4][7]. Although 802.11a itself saw more limited use than later variants, the broader prediction that 802.11-class wireless LAN would “come of age” and achieve mainstream adoption was directionally accurate, even if the specific sub-standards that dominated (g, n, ac) were not highlighted in this brief abstract[4].","2026-06-14T21:47:36Z","v6","pass_c_sonar_v1","29.36","true"
"11-storage-hierarchy-presentation-e84d53-OBS-002","11-storage-hierarchy-presentation-e84d53","sonar-reasoning-pro","3","3","The idea that FC/SCSI would prevail over ATA purely on technical merit did not fully hold: low-cost SATA (and later SAS, then NVMe) became dominant for capacity and even many performance workloads, and FC’s role shrank as Ethernet-based iSCSI and NVMe-oF rose. The conditional that RAM-based storage would displace disk if scaling issues were addressed was directionally accurate in spirit, as solid-state (flash SSDs and then NVMe) became the primary performance tier once density and cost improved, though DRAM itself did not replace disk at scale. The tape remark is mixed: hard disk never fully replaced tape, with LTO and enterprise tape thriving in hyperscale and archival use, but portability was only one of several limiting factors, alongside tape’s superior cost per TB and long-term retention characteristics.","2026-06-14T21:48:09Z","v6","pass_c_sonar_v1","32.58","true"
"aberdeen-1996-iss-internet-security-systems-OBS-006","aberdeen-1996-iss-internet-security-systems","sonar-reasoning-pro","0","3","This statement simply enumerates the operating systems ISS supported in 1996 and does not make an explicit or implicit forward-looking claim about future platform dominance or strategy. Subsequent history—such as the decline of commercial Unix on servers relative to Windows Server and x86 Linux and ISS’s later focus under IBM ownership—cannot be used to judge prescience because no trajectory or forecast is asserted, only a contemporaneous feature list.","2026-06-14T21:48:15Z","v6","pass_c_sonar_v1","5.93","true"
"why-you-need-to-replace-those-windows-98-and-nt-ma-9b9622-OBS-023","why-you-need-to-replace-those-windows-98-and-nt-ma-9b9622","sonar-reasoning-pro","0","3","The fragmentary text 'expected reduction' is too incomplete to determine what was being predicted, so its accuracy cannot be evaluated.[1] While Windows 98 and NT 4.0 were in fact phased out as Microsoft ended support and enterprises migrated to newer Windows versions over the 2000s,[1] this snippet does not specify what reduction (e.g., costs, downtime, security risk) was forecast, making a prescience judgment impossible.","2026-06-14T21:48:22Z","v6","pass_c_sonar_v1","6.14","true"
"nti-5-development-toolsets-0e71c5-OBS-013","nti-5-development-toolsets-0e71c5","sonar-reasoning-pro","3","3","The idea that a viable 3GL component would persist inside multi-component tool-based environments was borne out, as environments like Visual Studio, PowerBuilder, and later Eclipse and .NET combined visual/RAD tools, code generators, and frameworks with substantial amounts of hand-written 3GL code (initially C/C++, then Java and C#). However, the implied balance of “mostly tools, some C” did not materialize for mainstream software development, where general-purpose languages remained the dominant locus of effort and tools were complementary rather than primary, and C itself declined in favor of higher-level 3GLs for most enterprise work.","2026-06-14T21:48:28Z","v6","pass_c_sonar_v1","5.54","true"
"nti-2-open-systems-1dd3af-OBS-007","nti-2-open-systems-1dd3af","sonar-reasoning-pro","0","3","The fragmentary claim ""Not before 1995"" does not specify what aspect of open systems—such as Unix interoperability, POSIX conformance, OSF/1 maturity, or broad commercial deployment—is being predicted. Without a clear subject, scope, or metric, it cannot be meaningfully compared to well-documented developments like the mid‑1990s rise of POSIX-standard Unix, Windows NT, and TCP/IP-based client–server systems. As a result, the prediction’s accuracy cannot be assessed from available information.","2026-06-14T21:48:34Z","v6","pass_c_sonar_v1","5.65","true"
"casale-evp-5-aa8f2a-OBS-018","casale-evp-5-aa8f2a","sonar-reasoning-pro","4","3","From the 1990s through the 2010s, repeated waves of financial restatements and scandals—such as Enron and WorldCom, the broader early‑2000s earnings restatement wave, and post‑2008 revisions tied to fair‑value and off‑balance‑sheet exposures—demonstrated how initially precise-looking figures could later be revised substantially. Hypergrowth and tech firms in the 2010s (e.g., aggressive use of non‑GAAP metrics, revenue recognition changes, and goodwill impairments) further underscored that reported numbers are useful but far less precise than they appear, validating the observation that comparisons of original vs. restated figures reveal the limits of numerical precision. The claim is somewhat general and reflects a long‑standing accounting truth, but it aligns strongly with how financial reporting practice and oversight evolved after 1983.","2026-06-14T21:48:45Z","v6","pass_c_sonar_v1","11.22","true"
"outsourcing-application-development-and--59d651-OBS-028","outsourcing-application-development-and--59d651","sonar-reasoning-pro","4","3","From 2008–2020, all of the cited regions grew into recognized alternatives to India for ADM and broader software development outsourcing, especially in nearshore and regional roles: Eastern Europe via firms like EPAM, Luxoft, and SoftServe serving Western Europe and the US; Mexico, Brazil, and broader Latin America as US nearshore hubs; and Canada as a mature, higher-cost but lower-risk North American option. China became a major outsourcing base for Japan and Asian markets, and to a lesser extent Western clients, though language, IP, and regulatory issues limited it from fully matching early hype. The claim correctly anticipated the multi-polarization of global delivery centers, but overstated the eventual global prominence of some locations (notably China and Brazil) relative to India and Eastern Europe, so it is best scored as largely rather than perfectly prescient.","2026-06-14T21:48:52Z","v6","pass_c_sonar_v1","6.90","true"
"1997-data-mining-buying-guide-71e463-OBS-024","1997-data-mining-buying-guide-71e463","sonar-reasoning-pro","0","1","The shorthand claim ""peterson_2013_then_datawatch_2018_then_altair"" is too opaque to map unambiguously onto a specific historical assertion about products or corporate lineages. While it is true that Altair acquired Datawatch Corporation in 2018, the reference to ""Peterson 2013"" is unclear and could refer to any number of people, products, or events, so the overall observation cannot be reliably assessed for prescience. Without clearer mapping from this tokenized phrase to a concrete, documented prediction or outcome, any scoring would be speculative.","2026-06-14T21:49:14Z","v6","pass_c_sonar_v1","21.80","true"
"1997-cis-report-ba825e-OBS-032","1997-cis-report-ba825e","sonar-reasoning-pro","4","3","Aurum Software, a CRM vendor, was acquired by Baan in 1997 for roughly $250–270M in stock and its products became the BaanFrontOffice Suite, which is accurately reflected in the claim. Baan then suffered a severe financial and accounting crisis around 1998–2000 and was acquired by Invensys in 2000, later passing to SSA Global Technologies and ultimately Infor, so the ownership chain and the end state of Aurum technology inside Infor are correct. However, contemporary accounts generally describe Baan as nearing collapse and being sold rather than formally filing for bankruptcy in 1999, making that specific detail likely inaccurate even though the broader trajectory is right.","2026-06-14T21:49:24Z","v6","pass_c_sonar_v1","9.05","true"
